"HAEGU_NUM","YYMMDD","year","month","WS_MAX","WS_INS","TA_MAX","HM_AVG","PA_AVG","SS_DAY","EV_L","SI_DAY","RN_DAY","RN_DUR"
214,2015-10-22,2015,10,4.97375688851263,7.99042772244612,22.351986027212,85.1485302958187,1015.56399809,4.61748428510121,0.40813627044926,0.220396665872544,0.00663181642313613,0.083948269846911
214,2015-10-23,2015,10,3.21437289543853,4.82132114288368,22.8177462881991,82.9884828276615,1014.27356676167,8.55302969851451,0.258454627338132,0.400740485401816,0,0
214,2015-10-24,2015,10,5.08214153782895,8.32737234713071,23.4008802704055,82.0806917632102,1013.34369493898,7.58646564878055,0.308442305180094,0.372462532142661,0.0492975511305514,0
214,2015-10-25,2015,10,6.08411476883183,9.69045381591815,21.0320348302225,67.0267132144874,1018.13483275514,8.74698855671599,0.56957431893399,0.419727907038005,0,0
214,2015-10-26,2015,10,6.16194727917898,9.51276824905636,19.7697945105649,73.204355020462,1015.0340983892,9.03004199733855,0.372192375512579,0.322407953786002,0,0
214,2015-10-27,2015,10,7.8319743819071,14.1388100803879,19.883321768224,74.7942681812075,1007.16635920949,3.00407230237292,0.42551041284494,0.192070404756789,8.08168411866373,0.426644408861064
214,2015-10-28,2015,10,5.14501986821639,8.42947334777783,18.2507196626191,61.6908240967797,1015.0302843239,7.98204290687903,0.426163607260867,0.437450042383811,0,0
214,2015-10-29,2015,10,4.10864446056859,7.28457140288844,19.5092635774594,71.7315886129778,1017.01935579409,8.11127000212068,0.523759454292078,0.351224592002115,0.00305326853220618,0
214,2015-10-30,2015,10,6.48376695530524,10.5513425033653,15.3788976653377,56.2642326352936,1020.68902404875,7.96840891569175,0.587223137158151,0.418006272136821,0,0
214,2015-10-31,2015,10,5.13791898908634,9.20659154920471,14.9898187046308,54.40486645229,1023.42314136474,9.33775348170724,0.355281946897812,0.443461554233086,0,0
214,2015-11-01,2015,11,2.68095221476564,4.19366675716327,12.2421964087221,67.55272146978,1020.06982833553,0,0,0.115707077868612,0.151470295964552,0.156261388070688
214,2015-11-02,2015,11,5.70584558157529,9.26893467994271,17.3685290448103,72.9614675897774,1018.20144694289,8.29470181006817,0,0.386682305024095,0.0351250412103455,0.110223587522448
214,2015-11-03,2015,11,3.41593516760441,5.4854786562369,19.5145423077198,75.5745800189356,1023.21517017859,9.29355598766568,0,0.399203125900517,0,0
214,2015-11-04,2015,11,3.46127417906907,5.10381864501993,20.3556374241415,83.2590594678383,1022.9904197004,8.8514515585775,0,0.397255206244396,0,0
214,2015-11-05,2015,11,3.18748320325474,4.64266174466321,21.7899395213079,82.5317482917439,1019.50926877672,5.03207035741028,0,0.356339368360777,0,0
214,2015-11-06,2015,11,7.10318693328886,11.272233488729,19.6131695532871,81.1992653544862,1019.43022339315,2.16151142148959,0,0.268877336837726,4.18095049115813,0.892632021309398
214,2015-11-07,2015,11,5.70372536090796,9.5761839997707,16.6779479679393,94.7917678929014,1015.64352092308,0,0,0.0341693211717879,29.9261096745888,3.53858626170277
214,2015-11-08,2015,11,4.3009545569807,6.96787611884816,19.3369060133691,95.2762678310312,1010.88500602541,0.112804292533147,0,0.0357792156654592,4.88496140446517,1.3916919261318
214,2015-11-09,2015,11,6.36580787097571,10.0443560064588,17.098579107231,84.2686196378176,1012.63383173954,1.1338398179943,0,0.146031248861032,0.375976198065545,0.577396234767184
214,2015-11-10,2015,11,5.25250330488365,8.21986468941869,15.9396890409414,72.617944461214,1017.53333759309,5.32319285797424,0,0.158955908727091,0.0390087518007117,0.0571324007995665
214,2015-11-11,2015,11,4.24280819917714,7.12071669582861,19.0265164075362,78.3673784666409,1021.42116461097,6.13268296384691,0,0.226893654145286,0.0261165082088288,0.0466115645625726
214,2015-11-12,2015,11,6.96411146696553,11.4981382805329,19.4654285325679,70.4483475376868,1022.27671299948,6.98995016492998,0,0.228033473158496,0.0387670803509721,0.0536783798140748
214,2015-11-13,2015,11,6.14880384243224,10.731404594484,15.9749636712318,93.3949950589027,1013.56330046987,0,0,0.0260628610690117,20.2860925956658,2.94784577115102
214,2015-11-14,2015,11,4.24495735268276,6.84775228251559,17.5076938977828,92.0724462682785,1009.00214313042,0.015619620187939,0,0.141826650323354,0.149400654869752,0.33098229856395
214,2015-11-15,2015,11,4.70407509725665,7.34566492213196,19.2674105706796,82.529864519466,1014.56667004909,6.96567770257326,0,0.263281846608146,0,0
214,2015-11-16,2015,11,4.52687539893092,7.9647920642431,19.0845466299472,91.5943720605553,1011.55800164413,1.05353595184419,0,0.126592379290935,6.95253383273084,1.49090986355399
214,2015-11-17,2015,11,5.40684623548602,8.57375044332206,18.2639590815347,92.1221206635355,1012.07102835258,0.918846980236377,0,0.0585423326772451,0.0673653341459211,0.0247108985435611
214,2015-11-18,2015,11,6.17509935374094,10.7851786477563,16.5809019500614,92.2597832342598,1012.74232684569,0.00200099006526664,0,0.0765408811228775,10.1957398430388,2.48394198565275
214,2015-11-19,2015,11,4.18976367422836,6.56918655951636,13.9086477775623,88.6454392907366,1016.80903080015,0.0869243139865057,0,0.146416882967753,3.07605320148375,0.678773053694206
214,2015-11-20,2015,11,3.49501420639483,5.43590617250338,17.557188682041,85.9110252092723,1017.77690322455,4.14772253898964,0,0.238467050398221,0.234825790026401,0.38277156263131
214,2015-11-21,2015,11,2.93807678139018,4.77816645690609,15.7790249075467,83.7151773684763,1020.4412313037,2.37139492353107,0,0.132345821047645,0.0485765471687456,0.257782545941521
214,2015-11-22,2015,11,4.08423861245238,6.29667862400019,17.2628959559356,86.9402415398779,1020.74840395695,3.43257629142293,0,0.20414047661163,0.13801105796744,0.0917093435295413
214,2015-11-23,2015,11,4.2439979109725,7.47153354952502,15.301657744536,88.4897604671652,1017.66365938086,0.0886839363996851,0,0.136612592435928,1.29536908161166,0.495171588922715
214,2015-11-24,2015,11,5.55892597889699,9.15578004587943,14.9030452090327,69.2297592399753,1018.03072195903,6.15222649049159,0,0.232211048911093,0.0809842658633401,0.197093217384561
214,2015-11-25,2015,11,5.64622019671501,9.68054399542902,11.01657528255,82.9205275026336,1013.24806723486,0.335153610340256,0,0.0495635023439727,9.85599139701428,1.63473609952585
214,2015-11-26,2015,11,9.23069868844559,16.7454120700494,6.3633017335565,72.6069507133494,1012.03410067095,4.22815188653638,0,0.273664312051361,2.11834490703435,0.302677754396407
214,2015-11-27,2015,11,7.26837121141728,12.000843819323,7.38992026357874,68.8552918922501,1019.68853563581,2.72570102598461,0,0.33342922275161,0.130859188788842,0.331994787136267
214,2015-11-28,2015,11,4.07930725598951,7.07952471000794,10.3588422185436,72.8367560284784,1023.89467687181,4.68265190317748,0,0.314686428877619,0,0
214,2015-11-29,2015,11,3.05754767466002,4.76084399306637,12.2649992935604,78.1410336483681,1021.21564690172,2.31315494624194,0,0.231638059215887,0,0
214,2015-11-30,2015,11,5.53728762505617,8.84343381624489,14.041216710315,74.7334214702046,1018.22171873144,7.06108212849547,0,0.310893089407088,0.0225958951549957,0.0889848084993918
214,2015-12-01,2015,12,3.6096394217766,5.48229425912863,14.1320594080776,79.3645924489265,1019.16460547983,8.36501415990809,0,0.281549388076094,0,0
214,2015-12-02,2015,12,6.48082783181199,11.702425934772,13.79659146124,83.668872803526,1011.66023851728,0.0813846650720063,0,0.131673549823676,1.47540274790962,0.492827466905381
214,2015-12-03,2015,12,9.98432366498956,18.5520987299426,8.74687034813116,53.6974921192756,1011.32258205128,4.20245043583215,0,0.229444951009587,0.138840645673914,0.190582924148633
214,2015-12-04,2015,12,8.58138075046493,14.3125623380064,8.79593839232454,60.1743106821738,1017.35090661303,3.85440755501531,0,0.317506718764235,0.12968606233253,0
214,2015-12-05,2015,12,6.17865654418098,10.2218025178676,9.42824424089936,59.1882860927972,1020.30998965252,1.4301488904517,0,0.210491695987302,0,0
214,2015-12-06,2015,12,3.46468002158143,5.43651684285864,9.50177674173564,69.5128302340474,1021.80090268735,1.9390622521369,0,0.122684918136618,0,0
214,2015-12-07,2015,12,4.35087893805083,6.09400965983685,11.8084551235478,67.1507941761623,1023.44681117201,8.08186813240732,0,0.207323855833141,0.000957786765254307,0.0340014301665279
214,2015-12-08,2015,12,4.87646346581439,7.75548627658848,12.3829179352483,64.6179125837826,1025.70860448883,8.08095829470106,0,0.241722541948466,0,0
214,2015-12-09,2015,12,3.58913773655399,5.46781800601103,15.4093137436868,78.3427146849418,1023.48174432039,3.84838563674291,0,0.15663761778291,0.00746153709258449,0.0586563228155949
214,2015-12-10,2015,12,5.27113191154912,8.47310542849164,12.672932992463,93.6697596050242,1010.84163204766,0,0,0.0315137039774855,25.5991738264829,3.3853453813095
214,2015-12-11,2015,12,6.16144915615301,10.6688144489332,12.3999765526978,83.3915020364445,1011.03012015348,2.68127429382191,0,0.0515541302674719,7.82595744056229,2.05512355881328
214,2015-12-12,2015,12,4.42686218087208,7.09445433089915,11.8315850138858,69.3425795612443,1018.23083047573,2.04842623864642,0,0.2428242771225,0,0
214,2015-12-13,2015,12,3.1909207939135,4.54492831495382,13.9719885503635,75.7804946093726,1017.50423689002,2.92591212449849,0,0.25717875784691,0,0
214,2015-12-14,2015,12,3.92878590091189,6.02499782169754,11.4329074605843,88.9557543519302,1014.0187150808,0,0,0.0462539569329616,3.47703217002562,1.81978953195273
214,2015-12-15,2015,12,5.93847485911998,10.2522452213401,11.7474551124859,70.6068415010407,1013.34478087655,4.1397343233594,0,0.160563421944488,0.137308429479066,0.263655671708479
214,2015-12-16,2015,12,7.95305839606689,14.813665361034,7.27437263493692,64.421618291509,1015.01598590799,5.05487559756627,0,0.260762895869456,0.572551686176455,0.104155169932215
214,2015-12-17,2015,12,7.0868397815392,12.0890027671652,3.45120266799726,66.0294633736847,1021.44523990575,6.43255102593662,0,0.321223183353484,0.397065964893819,0.293281614077974
214,2015-12-18,2015,12,5.67808252945579,9.90667911106034,6.95107946438409,66.5783421568067,1026.51539575447,6.5485544407063,0,0.323762858375708,0,0
214,2015-12-19,2015,12,3.19952227844859,4.9542857476463,10.1599091125744,73.4040125601514,1028.55591946964,8.18644874322907,0,0.302218678410343,0,0
214,2015-12-20,2015,12,2.36708637150018,3.54332155044798,8.95923912111311,83.1001531798546,1023.34737078102,0.0536692177647472,0,0.0858423356755939,4.66996510755821,1.61423204344686
214,2015-12-21,2015,12,4.54345811114999,7.32625124780201,12.1981356907213,87.8366519555943,1020.80287743085,3.02300822888443,0,0.207625056856723,2.44891845120152,0.846283474197954
214,2015-12-22,2015,12,3.84557150946075,5.45502327905527,12.9858711406458,79.1739426899213,1021.2438162175,7.17399340914304,0,0.259926512741155,0.0568843700940484,0.0545331497434222
214,2015-12-23,2015,12,3.62851643519453,5.94038236316139,11.6200385691341,91.1721090043143,1015.34307056446,0.118071868672255,0,0.098867114107088,5.03540181451937,0.784622643426169
214,2015-12-24,2015,12,6.25455976898406,10.1014920609343,10.6207092597787,69.0023718682635,1013.7847520867,5.57161539268073,0,0.255179027481953,0,0
214,2015-12-25,2015,12,6.72942469525087,10.9153582775486,7.925594512001,52.6799785065553,1015.69530443667,8.28116787170824,0,0.320508203862135,0,0
