HAEGU_NUM	LAT	LON
260	28.16666667	136.1666667
261	28.16666667	136.6666667
262	28.16666667	137.1666667
263	28.16666667	137.6666667
264	27.66666667	135.1666667
265	27.66666667	135.6666667
266	27.66666667	136.1666667
267	27.66666667	136.6666667
268	27.66666667	137.1666667
269	27.66666667	137.6666667
270	27.16666667	135.1666667
271	27.16666667	135.6666667
272	27.16666667	136.1666667
273	27.16666667	136.6666667
274	27.16666667	137.1666667
275	27.16666667	137.6666667
276	26.66666667	135.1666667
277	26.66666667	135.6666667
278	26.66666667	136.1666667
279	26.66666667	136.6666667
280	26.66666667	137.1666667
281	26.66666667	137.6666667
282	26.16666667	135.1666667
283	26.16666667	135.6666667
284	26.16666667	136.1666667
285	26.16666667	136.6666667
286	26.16666667	137.1666667
287	26.16666667	137.6666667
288	25.66666667	135.1666667
289	25.66666667	135.6666667
290	25.66666667	136.1666667
291	25.66666667	136.6666667
292	25.66666667	137.1666667
293	25.66666667	137.6666667
294	25.16666667	135.1666667
295	25.16666667	135.6666667
296	25.16666667	136.1666667
297	25.16666667	136.6666667
298	25.16666667	137.1666667
299	25.16666667	137.6666667
302	42.66666667	132.1666667
303	42.66666667	132.6666667
304	42.66666667	133.1666667
305	42.66666667	133.6666667
306	42.16666667	132.1666667
307	42.16666667	132.6666667
308	42.16666667	133.1666667
309	42.16666667	133.6666667
310	41.66666667	132.1666667
311	41.66666667	132.6666667
312	41.66666667	133.1666667
313	41.66666667	133.6666667
314	41.16666667	132.1666667
315	41.16666667	132.6666667
316	41.16666667	133.1666667
317	41.16666667	133.6666667
318	40.66666667	132.1666667
319	40.66666667	132.6666667
320	40.66666667	133.1666667
321	40.66666667	133.6666667
322	40.16666667	132.1666667
323	40.16666667	132.6666667
324	40.16666667	133.1666667
325	40.16666667	133.6666667
326	39.66666667	132.1666667
327	39.66666667	132.6666667
328	39.66666667	133.1666667
329	39.66666667	133.6666667
330	39.16666667	132.1666667
331	39.16666667	132.6666667
332	39.16666667	133.1666667
333	39.16666667	133.6666667
334	38.66666667	132.1666667
335	38.66666667	132.6666667
336	38.66666667	133.1666667
337	38.66666667	133.6666667
338	38.16666667	132.1666667
339	38.16666667	132.6666667
340	38.16666667	133.1666667
341	38.16666667	133.6666667
342	37.66666667	132.1666667
343	37.66666667	132.6666667
344	37.66666667	133.1666667
345	37.66666667	133.6666667
346	37.16666667	132.1666667
347	37.16666667	132.6666667
348	37.16666667	133.1666667
349	37.16666667	133.6666667
350	36.66666667	132.1666667
351	36.66666667	132.6666667
352	36.66666667	133.1666667
353	36.66666667	133.6666667
354	36.16666667	132.1666667
355	36.16666667	132.6666667
356	36.16666667	133.1666667
357	36.16666667	133.6666667
358	35.66666667	132.1666667
359	35.66666667	132.6666667
360	35.66666667	133.1666667
361	35.66666667	133.6666667
362	35.16666667	131.6666667
363	35.16666667	132.1666667
365	34.66666667	131.1666667
366	34.66666667	131.6666667
367	34.16666667	130.6666667
368	33.66666667	129.1666667
369	33.66666667	129.6666667
370	33.66666667	130.1666667
371	33.16666667	128.6666667
372	33.16666667	129.1666667
374	32.66666667	128.1666667
375	32.66666667	128.6666667
376	32.66666667	129.1666667
377	32.66666667	129.6666667
378	32.16666667	127.6666667
379	32.16666667	128.1666667
380	32.16666667	128.6666667
381	32.16666667	129.1666667
382	32.16666667	129.6666667
385	34.66666667	134.1666667
386	34.66666667	134.6666667
387	34.66666667	135.1666667
388	34.66666667	136.6666667
389	34.66666667	137.1666667
390	34.66666667	137.6666667
391	34.16666667	132.1666667
392	34.16666667	132.6666667
393	34.16666667	133.1666667
396	34.16666667	134.6666667
399	34.16666667	136.6666667
400	34.16666667	137.1666667
401	34.16666667	121.6666667
402	34.16666667	122.1666667
403	33.66666667	121.6666667
404	33.66666667	122.1666667
405	33.16666667	121.6666667
406	33.16666667	122.1666667
407	32.66666667	122.1666667
408	32.16666667	122.1666667
409	34.16666667	137.6666667
411	33.66666667	131.1666667
412	33.66666667	131.6666667
413	33.66666667	132.1666667
415	33.66666667	134.6666667
417	33.66666667	136.1666667
418	33.66666667	136.6666667
419	33.66666667	137.1666667
420	33.66666667	137.6666667
421	33.16666667	132.1666667
422	33.16666667	133.6666667
423	33.16666667	134.1666667
424	33.16666667	134.6666667
425	33.16666667	135.1666667
426	33.16666667	135.6666667
427	33.16666667	136.1666667
428	33.16666667	136.6666667
429	33.16666667	137.1666667
430	33.16666667	137.6666667
432	32.66666667	132.1666667
433	32.66666667	132.6666667
434	32.66666667	133.1666667
435	32.66666667	133.6666667
436	32.66666667	134.1666667
437	32.66666667	134.6666667
438	32.66666667	135.1666667
439	32.66666667	135.6666667
440	32.66666667	136.1666667
441	32.66666667	136.6666667
442	32.66666667	137.1666667
443	32.66666667	137.6666667
444	32.16666667	131.6666667
445	32.16666667	132.1666667
446	32.16666667	132.6666667
447	32.16666667	133.1666667
448	32.16666667	133.6666667
449	32.16666667	134.1666667
450	32.16666667	134.6666667
451	32.16666667	135.1666667
452	32.16666667	135.6666667
453	32.16666667	136.1666667
454	32.16666667	136.6666667
455	32.16666667	137.1666667
456	32.16666667	137.6666667
457	31.66666667	122.1666667
458	31.66666667	122.6666667
459	31.66666667	123.1666667
460	31.66666667	123.6666667
461	31.66666667	124.1666667
462	31.66666667	124.6666667
463	31.66666667	125.1666667
464	31.66666667	125.6666667
465	31.66666667	126.1666667
466	31.66666667	126.6666667
467	31.66666667	127.1666667
468	31.66666667	127.6666667
469	31.66666667	128.1666667
470	31.66666667	128.6666667
471	31.66666667	129.1666667
472	31.66666667	129.6666667
474	31.66666667	131.6666667
475	31.66666667	132.1666667
476	31.66666667	132.6666667
477	31.66666667	133.1666667
478	31.66666667	133.6666667
479	31.66666667	134.1666667
480	31.66666667	134.6666667
481	31.66666667	135.1666667
482	31.66666667	135.6666667
483	31.66666667	136.1666667
484	31.66666667	136.6666667
485	31.66666667	137.1666667
486	31.66666667	137.6666667
487	31.16666667	122.1666667
488	31.16666667	122.6666667
489	31.16666667	123.1666667
490	31.16666667	123.6666667
491	31.16666667	124.1666667
492	31.16666667	124.6666667
493	31.16666667	125.1666667
494	31.16666667	125.6666667
495	31.16666667	126.1666667
496	31.16666667	126.6666667
497	31.16666667	127.1666667
498	31.16666667	127.6666667
499	31.16666667	128.1666667
500	31.16666667	128.6666667
501	31.16666667	129.1666667
502	31.16666667	129.6666667
503	31.16666667	130.1666667
504	31.16666667	130.6666667
505	31.16666667	131.1666667
506	31.16666667	131.6666667
507	31.16666667	132.1666667
508	31.16666667	132.6666667
509	31.16666667	133.1666667
510	31.16666667	133.6666667
511	31.16666667	134.1666667
512	31.16666667	134.6666667
513	31.16666667	135.1666667
514	31.16666667	135.6666667
515	31.16666667	136.1666667
516	31.16666667	136.6666667
517	31.16666667	137.1666667
518	31.16666667	137.6666667
519	30.66666667	122.1666667
520	30.66666667	122.6666667
521	30.66666667	123.1666667
522	30.66666667	123.6666667
523	30.66666667	124.1666667
524	30.66666667	124.6666667
525	30.66666667	125.1666667
526	30.66666667	125.6666667
527	30.66666667	126.1666667
528	30.66666667	126.6666667
529	30.66666667	127.1666667
530	30.66666667	127.6666667
531	30.66666667	128.1666667
532	30.66666667	128.6666667
533	30.66666667	129.1666667
534	30.66666667	129.6666667
535	30.66666667	130.1666667
536	30.66666667	130.6666667
537	30.66666667	131.1666667
538	30.66666667	131.6666667
539	30.66666667	132.1666667
540	30.66666667	132.6666667
541	30.66666667	133.1666667
542	30.66666667	133.6666667
543	30.66666667	134.1666667
544	30.66666667	134.6666667
545	30.66666667	135.1666667
546	30.66666667	135.6666667
547	30.66666667	136.1666667
548	30.66666667	136.6666667
549	30.66666667	137.1666667
550	30.66666667	137.6666667
551	30.16666667	122.1666667
552	30.16666667	122.6666667
553	30.16666667	123.1666667
554	30.16666667	123.6666667
555	30.16666667	124.1666667
556	30.16666667	124.6666667
557	30.16666667	125.1666667
558	30.16666667	125.6666667
559	30.16666667	126.1666667
560	30.16666667	126.6666667
561	30.16666667	127.1666667
562	30.16666667	127.6666667
563	30.16666667	128.1666667
564	30.16666667	128.6666667
565	30.16666667	129.1666667
566	30.16666667	129.6666667
567	30.16666667	130.1666667
568	30.16666667	130.6666667
570	30.16666667	131.6666667
571	30.16666667	132.1666667
572	30.16666667	132.6666667
573	30.16666667	133.1666667
574	30.16666667	133.6666667
575	30.16666667	134.1666667
576	30.16666667	134.6666667
577	30.16666667	135.1666667
578	30.16666667	135.6666667
579	30.16666667	136.1666667
580	30.16666667	136.6666667
581	30.16666667	137.1666667
582	30.16666667	137.6666667
583	29.66666667	135.1666667
584	29.66666667	135.6666667
585	29.66666667	136.1666667
586	29.66666667	136.6666667
587	29.66666667	137.1666667
588	29.66666667	137.6666667
589	29.16666667	135.1666667
590	29.16666667	135.6666667
591	29.16666667	136.1666667
592	29.16666667	136.6666667
593	29.16666667	137.1666667
594	29.16666667	137.6666667
595	28.66666667	135.1666667
596	28.66666667	135.6666667
597	28.66666667	136.1666667
598	28.66666667	136.6666667
599	28.66666667	137.1666667
600	28.66666667	137.6666667
602	30.66666667	121.6666667
604	30.16666667	121.6666667
605	29.66666667	122.1666667
606	29.66666667	122.6666667
607	29.66666667	123.1666667
608	29.66666667	123.6666667
609	29.66666667	124.1666667
610	29.66666667	124.6666667
615	29.16666667	122.1666667
616	29.16666667	122.6666667
617	29.16666667	123.1666667
618	29.16666667	123.6666667
619	29.16666667	124.1666667
620	29.16666667	124.6666667
624	28.66666667	121.6666667
625	28.66666667	122.1666667
626	28.66666667	122.6666667
627	28.66666667	123.1666667
628	28.66666667	123.6666667
629	28.66666667	124.1666667
630	28.66666667	124.6666667
633	28.16666667	121.1666667
634	28.16666667	121.6666667
635	28.16666667	122.1666667
636	28.16666667	122.6666667
637	28.16666667	123.1666667
638	28.16666667	123.6666667
639	28.16666667	124.1666667
640	28.16666667	124.6666667
642	27.66666667	120.6666667
643	27.66666667	121.1666667
644	27.66666667	121.6666667
645	27.66666667	122.1666667
646	27.66666667	122.6666667
647	27.66666667	123.1666667
648	27.66666667	123.6666667
649	27.66666667	124.1666667
650	27.66666667	124.6666667
652	27.16666667	120.6666667
653	27.16666667	121.1666667
654	27.16666667	121.6666667
655	27.16666667	122.1666667
656	27.16666667	122.6666667
657	27.16666667	123.1666667
658	27.16666667	123.6666667
659	27.16666667	124.1666667
660	27.16666667	124.6666667
661	26.66666667	120.1666667
662	26.66666667	120.6666667
663	26.66666667	121.1666667
664	26.66666667	121.6666667
665	26.66666667	122.1666667
666	26.66666667	122.6666667
667	26.66666667	123.1666667
668	26.66666667	123.6666667
669	26.66666667	124.1666667
670	26.66666667	124.6666667
671	26.16666667	120.1666667
672	26.16666667	120.6666667
673	26.16666667	121.1666667
674	26.16666667	121.6666667
675	26.16666667	122.1666667
676	26.16666667	122.6666667
677	26.16666667	123.1666667
678	26.16666667	123.6666667
679	26.16666667	124.1666667
680	26.16666667	124.6666667
681	25.66666667	120.1666667
682	25.66666667	120.6666667
683	25.66666667	121.1666667
684	25.66666667	121.6666667
685	25.66666667	122.1666667
686	25.66666667	122.6666667
687	25.66666667	123.1666667
688	25.66666667	123.6666667
689	25.66666667	124.1666667
690	25.66666667	124.6666667
691	25.16666667	120.1666667
692	25.16666667	120.6666667
693	25.16666667	121.1666667
694	25.16666667	121.6666667
695	25.16666667	122.1666667
696	25.16666667	122.6666667
697	25.16666667	123.1666667
698	25.16666667	123.6666667
699	25.16666667	124.1666667
700	25.16666667	124.6666667
701	29.66666667	125.1666667
702	29.66666667	125.6666667
703	29.66666667	126.1666667
704	29.66666667	126.6666667
705	29.66666667	127.1666667
706	29.66666667	127.6666667
707	29.66666667	128.1666667
708	29.66666667	128.6666667
709	29.66666667	129.1666667
710	29.66666667	129.6666667
711	29.16666667	125.1666667
712	29.16666667	125.6666667
713	29.16666667	126.1666667
714	29.16666667	126.6666667
715	29.16666667	127.1666667
716	29.16666667	127.6666667
717	29.16666667	128.1666667
718	29.16666667	128.6666667
719	29.16666667	129.1666667
720	29.16666667	129.6666667
721	28.66666667	125.1666667
722	28.66666667	125.6666667
723	28.66666667	126.1666667
724	28.66666667	126.6666667
725	28.66666667	127.1666667
726	28.66666667	127.6666667
727	28.66666667	128.1666667
728	28.66666667	128.6666667
729	28.66666667	129.1666667
730	28.66666667	129.6666667
731	28.16666667	125.1666667
732	28.16666667	125.6666667
733	28.16666667	126.1666667
734	28.16666667	126.6666667
735	28.16666667	127.1666667
736	28.16666667	127.6666667
737	28.16666667	128.1666667
738	28.16666667	128.6666667
739	28.16666667	129.1666667
740	28.16666667	129.6666667
741	27.66666667	125.1666667
742	27.66666667	125.6666667
743	27.66666667	126.1666667
744	27.66666667	126.6666667
745	27.66666667	127.1666667
746	27.66666667	127.6666667
747	27.66666667	128.1666667
748	27.66666667	128.6666667
749	27.66666667	129.1666667
750	27.66666667	129.6666667
751	27.16666667	125.1666667
752	27.16666667	125.6666667
753	27.16666667	126.1666667
754	27.16666667	126.6666667
755	27.16666667	127.1666667
756	27.16666667	127.6666667
757	27.16666667	128.1666667
758	27.16666667	128.6666667
759	27.16666667	129.1666667
760	27.16666667	129.6666667
761	26.66666667	125.1666667
762	26.66666667	125.6666667
763	26.66666667	126.1666667
764	26.66666667	126.6666667
765	26.66666667	127.1666667
766	26.66666667	127.6666667
767	26.66666667	128.1666667
768	26.66666667	128.6666667
769	26.66666667	129.1666667
770	26.66666667	129.6666667
771	26.16666667	125.1666667
772	26.16666667	125.6666667
773	26.16666667	126.1666667
774	26.16666667	126.6666667
775	26.16666667	127.1666667
776	26.16666667	127.6666667
777	26.16666667	128.1666667
778	26.16666667	128.6666667
779	26.16666667	129.1666667
780	26.16666667	129.6666667
781	25.66666667	125.1666667
782	25.66666667	125.6666667
783	25.66666667	126.1666667
784	25.66666667	126.6666667
785	25.66666667	127.1666667
786	25.66666667	127.6666667
787	25.66666667	128.1666667
788	25.66666667	128.6666667
789	25.66666667	129.1666667
790	25.66666667	129.6666667
791	25.16666667	125.1666667
792	25.16666667	125.6666667
793	25.16666667	126.1666667
794	25.16666667	126.6666667
795	25.16666667	127.1666667
796	25.16666667	127.6666667
797	25.16666667	128.1666667
798	25.16666667	128.6666667
799	25.16666667	129.1666667
800	25.16666667	129.6666667
801	29.66666667	130.1666667
802	29.66666667	130.6666667
803	29.66666667	131.1666667
804	29.66666667	131.6666667
805	29.66666667	132.1666667
806	29.66666667	132.6666667
807	29.66666667	133.1666667
808	29.66666667	133.6666667
809	29.66666667	134.1666667
810	29.66666667	134.6666667
811	29.16666667	130.1666667
812	29.16666667	130.6666667
813	29.16666667	131.1666667
814	29.16666667	131.6666667
815	29.16666667	132.1666667
816	29.16666667	132.6666667
817	29.16666667	133.1666667
818	29.16666667	133.6666667
819	29.16666667	134.1666667
820	29.16666667	134.6666667
821	28.66666667	130.1666667
822	28.66666667	130.6666667
823	28.66666667	131.1666667
824	28.66666667	131.6666667
825	28.66666667	132.1666667
826	28.66666667	132.6666667
827	28.66666667	133.1666667
828	28.66666667	133.6666667
829	28.66666667	134.1666667
830	28.66666667	134.6666667
831	28.16666667	130.1666667
832	28.16666667	130.6666667
833	28.16666667	131.1666667
834	28.16666667	131.6666667
835	28.16666667	132.1666667
836	28.16666667	132.6666667
837	28.16666667	133.1666667
838	28.16666667	133.6666667
839	28.16666667	134.1666667
840	28.16666667	134.6666667
841	27.66666667	130.1666667
842	27.66666667	130.6666667
843	27.66666667	131.1666667
844	27.66666667	131.6666667
845	27.66666667	132.1666667
846	27.66666667	132.6666667
847	27.66666667	133.1666667
848	27.66666667	133.6666667
849	27.66666667	134.1666667
850	27.66666667	134.6666667
851	27.16666667	130.1666667
852	27.16666667	130.6666667
853	27.16666667	131.1666667
854	27.16666667	131.6666667
855	27.16666667	132.1666667
856	27.16666667	132.6666667
857	27.16666667	133.1666667
858	27.16666667	133.6666667
859	27.16666667	134.1666667
860	27.16666667	134.6666667
861	26.66666667	130.1666667
862	26.66666667	130.6666667
863	26.66666667	131.1666667
864	26.66666667	131.6666667
865	26.66666667	132.1666667
866	26.66666667	132.6666667
867	26.66666667	133.1666667
868	26.66666667	133.6666667
869	26.66666667	134.1666667
870	26.66666667	134.6666667
871	26.16666667	130.1666667
872	26.16666667	130.6666667
873	26.16666667	131.1666667
874	26.16666667	131.6666667
875	26.16666667	132.1666667
876	26.16666667	132.6666667
877	26.16666667	133.1666667
878	26.16666667	133.6666667
879	26.16666667	134.1666667
880	26.16666667	134.6666667
881	25.66666667	130.1666667
882	25.66666667	130.6666667
883	25.66666667	131.1666667
884	25.66666667	131.6666667
885	25.66666667	132.1666667
886	25.66666667	132.6666667
887	25.66666667	133.1666667
888	25.66666667	133.6666667
889	25.66666667	134.1666667
890	25.66666667	134.6666667
891	25.16666667	130.1666667
892	25.16666667	130.6666667
893	25.16666667	131.1666667
894	25.16666667	131.6666667
895	25.16666667	132.1666667
896	25.16666667	132.6666667
897	25.16666667	133.1666667
898	25.16666667	133.6666667
899	25.16666667	134.1666667
900	25.16666667	134.6666667
901	35.66666667	134.1666667
902	35.66666667	134.6666667
903	35.66666667	135.1666667
904	35.66666667	135.6666667
905	36.16666667	134.1666667
906	36.16666667	134.6666667
907	36.16666667	135.1666667
908	36.16666667	135.6666667
910	36.66666667	134.1666667
911	36.66666667	134.6666667
912	36.66666667	135.1666667
913	36.66666667	135.6666667
914	36.66666667	136.1666667
916	37.16666667	134.1666667
917	37.16666667	134.6666667
918	37.16666667	135.1666667
919	37.16666667	135.6666667
920	37.16666667	136.1666667
922	37.16666667	137.1666667
923	37.16666667	137.6666667
924	37.66666667	134.1666667
925	37.66666667	134.6666667
926	37.66666667	135.1666667
927	37.66666667	135.6666667
928	37.66666667	136.1666667
929	37.66666667	136.6666667
930	37.66666667	137.1666667
931	37.66666667	137.6666667
932	38.16666667	134.1666667
933	38.16666667	134.6666667
934	38.16666667	135.1666667
935	38.16666667	135.6666667
936	38.16666667	136.1666667
937	38.16666667	136.6666667
938	38.16666667	137.1666667
939	38.16666667	137.6666667
940	38.66666667	134.1666667
941	38.66666667	134.6666667
942	38.66666667	135.1666667
943	38.66666667	135.6666667
944	38.66666667	136.1666667
945	38.66666667	136.6666667
946	38.66666667	137.1666667
947	38.66666667	137.6666667
948	39.16666667	134.1666667
949	39.16666667	134.6666667
950	39.16666667	135.1666667
951	39.16666667	135.6666667
952	39.16666667	136.1666667
953	39.16666667	136.6666667
954	39.16666667	137.1666667
955	39.16666667	137.6666667
956	39.66666667	134.1666667
957	39.66666667	134.6666667
958	39.66666667	135.1666667
959	39.66666667	135.6666667
960	39.66666667	136.1666667
961	39.66666667	136.6666667
962	39.66666667	137.1666667
963	39.66666667	137.6666667
964	40.16666667	134.1666667
965	40.16666667	134.6666667
966	40.16666667	135.1666667
967	40.16666667	135.6666667
968	40.16666667	136.1666667
969	40.16666667	136.6666667
970	40.16666667	137.1666667
971	40.16666667	137.6666667
972	40.66666667	134.1666667
973	40.66666667	134.6666667
974	40.66666667	135.1666667
975	40.66666667	135.6666667
976	40.66666667	136.1666667
977	40.66666667	136.6666667
978	40.66666667	137.1666667
979	40.66666667	137.6666667
980	41.16666667	134.1666667
981	41.16666667	134.6666667
982	41.16666667	135.1666667
983	41.16666667	135.6666667
984	41.16666667	136.1666667
985	41.16666667	136.6666667
986	41.16666667	137.1666667
987	41.16666667	137.6666667
988	41.66666667	134.1666667
989	41.66666667	134.6666667
990	41.66666667	135.1666667
991	41.66666667	135.6666667
992	41.66666667	136.1666667
993	41.66666667	136.6666667
994	41.66666667	137.1666667
995	41.66666667	137.6666667
996	42.16666667	134.1666667
997	42.16666667	134.6666667
998	42.16666667	135.1666667
999	42.16666667	135.6666667
1000	42.16666667	136.1666667
1001	42.16666667	136.6666667
1002	42.16666667	137.1666667
1003	42.16666667	137.6666667
1004	42.66666667	134.1666667
1005	42.66666667	134.6666667
1006	42.66666667	135.1666667
1007	42.66666667	135.6666667
1008	42.66666667	136.1666667
1009	42.66666667	136.6666667
1010	42.66666667	137.1666667
1011	42.66666667	137.6666667
1237	42.66666667	138.1666667
1238	42.66666667	138.6666667
1239	42.66666667	139.1666667
1240	42.66666667	139.6666667
1247	42.16666667	138.1666667
1248	42.16666667	138.6666667
1249	42.16666667	139.1666667
1250	42.16666667	139.6666667
1261	41.66666667	138.1666667
1262	41.66666667	138.6666667
1263	41.66666667	139.1666667
1264	41.66666667	139.6666667
1275	41.16666667	138.1666667
1276	41.16666667	138.6666667
1277	41.16666667	139.1666667
1278	41.16666667	139.6666667
1289	40.66666667	138.1666667
1290	40.66666667	138.6666667
1291	40.66666667	139.1666667
